"","GeneID","F_similis_BW_1.quant","F_similis_BW_2.quant","F_similis_BW_3.quant","F_similis_FW_1.quant","F_similis_FW_2.quant","F_similis_FW_3.quant","F_similis_transfer_1.quant","F_similis_transfer_2.quant","F_similis_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"27830","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i6","TRINITY_DN167166_c0_g1","Transcript_5899","gi|831539068|ref|XP_012723883.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X2 [Fundulus heteroclitus]"
"27831","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i7","TRINITY_DN167166_c0_g1","Transcript_5900","gi|831539071|ref|XP_012723884.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X3 [Fundulus heteroclitus]"
"27832","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i3","TRINITY_DN167166_c0_g1","Transcript_5896","gi|831560232|ref|XP_012731311.1| PREDICTED: xin actin-binding repeat-containing protein 2 isoform X2 [Fundulus heteroclitus]"
"27833","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i7","TRINITY_DN167166_c0_g1","Transcript_5900","gi|831560229|ref|XP_012731310.1| PREDICTED: xin actin-binding repeat-containing protein 2 isoform X1 [Fundulus heteroclitus]"
"27834","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i3","TRINITY_DN167166_c0_g1","Transcript_5896","gi|831539071|ref|XP_012723884.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X3 [Fundulus heteroclitus]"
"27835","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i6","TRINITY_DN167166_c0_g1","Transcript_5899","gi|831539065|ref|XP_012723882.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X1 [Fundulus heteroclitus]"
"27836","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i7","TRINITY_DN167166_c0_g1","Transcript_5900","gi|831539065|ref|XP_012723882.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X1 [Fundulus heteroclitus]"
"27837","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i3","TRINITY_DN167166_c0_g1","Transcript_5896","gi|831560229|ref|XP_012731310.1| PREDICTED: xin actin-binding repeat-containing protein 2 isoform X1 [Fundulus heteroclitus]"
"27838","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i3","TRINITY_DN167166_c0_g1","Transcript_5896","gi|831539068|ref|XP_012723883.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X2 [Fundulus heteroclitus]"
"27839","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i3","TRINITY_DN167166_c0_g1","Transcript_5896","gi|831539065|ref|XP_012723882.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X1 [Fundulus heteroclitus]"
"27840","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i7","TRINITY_DN167166_c0_g1","Transcript_5900","gi|831560232|ref|XP_012731311.1| PREDICTED: xin actin-binding repeat-containing protein 2 isoform X2 [Fundulus heteroclitus]"
"27841","ENSONIP00000019657","68.6395617676791","32.0389496424492","60.1142648185148","94.340813569959","138.912271074577","140.480384581105","192.470759222639","812.899524429192","320.873764544009",206.752254850014,1.82481529278529,0.540119077357677,3.37854256456279,0.000728711505843037,0.138586485480599,206.752254850014,3.03576047809255,0.543579955375985,5.58475427224458,2.34030878000633e-08,4.35004894483677e-05,206.752254850014,-1.21094518530726,0.548029158484287,-2.20963641543532,0.0271304058843817,0.371897966376168,"TRINITY_DN167166_c0_g1_i7","TRINITY_DN167166_c0_g1","Transcript_5900","gi|831539068|ref|XP_012723883.1| PREDICTED: xin actin-binding repeat-containing protein 1 isoform X2 [Fundulus heteroclitus]"
"153879","gi|831548912|ref|XP_012727463.1| PREDICTED: alpha-2,8-sialyltransferase 8F-like isoform X1 [Fundulus heteroclitus]","66.4481484777592","109.280589646628","80.6722975135915","49.1302025813968","31.5417300922718","24.72449300588","14.4552912700226","18.8658405604768","21.6917446974933",46.3122597606133,-0.970992050273642,0.469440761063268,-2.06840166174402,0.0386022690902487,0.552784371768026,46.3122597606133,-2.23835633650314,0.452415123921756,-4.94757186077241,7.51449658444961e-07,0.000931171368423048,46.3122597606133,1.2673642862295,0.432389184509402,2.93107305093091,0.00337793337814682,0.150757238081774,"TRINITY_DN161092_c7_g1_i1","TRINITY_DN161092_c7_g1","Transcript_229110","gi|831548912|ref|XP_012727463.1| PREDICTED: alpha-2,8-sialyltransferase 8F-like isoform X1 [Fundulus heteroclitus]"
